,GameID,PlayerID,AccelImpulse,AccelLoad,Speed,Date
0,1,2,5.972226999999999,0.6688389042959864,7.128783480800007,2017-11-30
1,1,3,5.972226999999999,1.0729722402570523,5.721449021599999,2017-11-30
2,1,4,5.9444492,0.4885342993596645,6.553116353600003,2017-11-30
3,1,6,5.972226999999999,0.4263423446684687,5.953393651600002,2017-11-30
4,1,7,5.972226999999999,0.7071699336626198,6.6645608871999835,2017-11-30
5,1,8,5.972226999999999,0.6505980030519184,6.372171764399992,2017-11-30
6,1,9,5.972226999999999,0.6378797345154418,6.458894056000003,2017-11-30
7,1,10,5.972226999999999,1.2140523033106665,8.358728909199998,2017-11-30
8,1,11,5.972226999999999,0.9814635421024344,6.793616546000001,2017-11-30
9,1,12,5.972226999999999,1.076692566686598,5.197726380399997,2017-11-30
10,1,13,5.972226999999999,0.6293921394116904,5.290115343199999,2017-11-30
11,1,17,5.9444492,0.275894782357246,5.160337461600001,2017-11-30
12,2,2,5.972226999999999,0.9477680014032356,6.073615970000009,2017-11-30
13,2,3,5.9444492,1.0873939802549797,7.034727850000003,2017-11-30
14,2,4,5.972226999999999,0.7146872171411307,5.991338126400011,2017-11-30
15,2,6,5.972226999999999,0.8276040777877165,6.138560466399992,2017-11-30
16,2,7,5.972226999999999,0.3865651614465133,6.2808939135999955,2017-11-30
17,2,8,5.9444492,0.8096609113713622,6.815005452,2017-11-30
18,2,9,5.972226999999999,0.6488837248374101,7.081061220400003,2017-11-30
19,2,10,5.972226999999999,0.7786643564516685,6.413949575599997,2017-11-30
20,2,11,5.972226999999999,0.5628548497784404,6.0372270519999995,2017-11-30
21,2,12,5.972226999999999,0.5526613558317305,6.03956038720001,2017-11-30
22,2,13,5.972226999999999,1.3397510431283812,6.481449629599999,2017-11-30
23,2,17,5.972226999999999,0.4457043206799621,6.538894120000001,2017-11-30
24,3,2,5.972226999999999,0.6005551024488898,6.45850516679999,2017-11-30
25,3,3,5.972226999999999,0.9619609851046058,7.334561423199997,2017-11-30
26,3,4,5.972226999999999,0.7168734051283494,5.775893509600014,2017-11-30
27,3,6,5.9444492,0.4635333279426679,7.1593946164000135,2017-11-30
28,3,7,5.972226999999999,0.5368878136378125,8.052228664000006,2017-11-30
29,3,8,5.972226999999999,1.1407973354251693,7.071727879600006,2017-11-30
30,3,9,5.972226999999999,0.8063894307219115,7.452950406800004,2017-11-30
31,3,10,5.972226999999999,0.9373437080796364,7.569339388800005,2017-11-30
32,3,11,5.9444492,0.8690431683578808,6.282227247999993,2017-11-30
33,3,12,5.972226999999999,0.6016205232997177,5.956449209599993,2017-11-30
34,3,13,5.972226999999999,0.7425104373233142,6.399505119599994,2017-11-30
35,3,17,5.972226999999999,0.2733567242189946,5.880060259600004,2017-11-30
36,4,2,5.972226999999999,0.7008680287544155,6.688394239599975,2017-12-01
37,4,3,5.972226999999999,0.8677159632823223,7.117839027600008,2017-12-01
38,4,4,5.8055601999999995,0.13305850391579635,4.1545033236,2017-12-01
39,4,6,5.8333379999999995,0.17272630265193262,4.9401150632000075,2017-12-01
40,4,7,5.9444492,0.6826033931572205,6.263505010799999,2017-12-01
41,4,8,5.972226999999999,1.1987099607345346,5.456226587200019,2017-12-01
42,4,9,5.9444492,0.6654157550042096,6.245393885199995,2017-12-01
43,4,10,5.972226999999999,0.6102712041156766,8.05045088479999,2017-12-01
44,4,11,5.972226999999999,1.1165923984268376,6.121504897200001,2017-12-01
45,4,12,5.972226999999999,0.8291322619684908,5.731449029599998,2017-12-01
46,4,13,5.972226999999999,0.4359716189982556,6.132727128399989,2017-12-01
47,4,14,5.972226999999999,0.4327671905342213,7.061394538000002,2017-12-01
48,4,15,5.9444492,0.30017359473277444,3.1793914323999983,2017-12-01
49,4,16,5.972226999999999,0.3161747427219982,7.134116818399999,2017-12-01
50,4,17,5.9444492,0.14097967793263086,3.2826692928000023,2017-12-01
51,4,18,5.972226999999999,0.2812550780810105,4.0816699320000005,2017-12-01
52,4,19,5.972226999999999,0.21189420105974466,2.5547242659999947,2017-12-01
53,4,20,5.972226999999999,0.2567726394231165,7.012338943200002,2017-12-01
54,4,21,5.972226999999999,0.34803778965733617,7.218005774399999,2017-12-01
55,5,2,5.5277822,0.026808004608847046,1.1088897759999998,2017-12-01
56,5,3,5.972226999999999,0.5767735515211079,6.4290606987999865,2017-12-01
57,5,4,5.972226999999999,0.397231638807806,5.426171007600002,2017-12-01
58,5,6,5.9444492,0.7737543083589464,5.418282112400001,2017-12-01
59,5,7,5.972226999999999,0.7941351891493124,6.434560703199984,2017-12-01
60,5,8,5.972226999999999,1.3363348762465703,7.1363945979999865,2017-12-01
61,5,9,5.972226999999999,0.5562710746574414,6.585060823600004,2017-12-01
62,5,10,0.0,1.6813633003537731,7.68200614560001,2017-12-01
63,5,11,5.972226999999999,0.720654402954045,5.548282216399996,2017-12-01
64,5,12,5.972226999999999,0.4429988683169251,6.257893895199991,2017-12-01
65,5,13,5.972226999999999,0.7717519761693477,6.655171990800002,2017-12-01
66,5,17,5.888893599999999,0.07007452117457612,0.6023338152000002,2017-12-01
67,6,2,5.972226999999999,0.8931231601826879,6.7853387615999985,2017-12-01
68,6,3,5.6666712,0.03114687885846464,0.6026115932,2017-12-01
69,6,4,5.972226999999999,0.6449631961164847,6.937505549999994,2017-12-01
70,6,7,5.972226999999999,0.16168958836496328,4.486448033599997,2017-12-01
71,6,8,5.194448599999999,0.12026720902787405,0.12388898799999999,2017-12-01
72,6,9,5.916671400000001,0.6768296596651537,6.851616592399999,2017-12-01
73,6,10,5.972226999999999,0.7508194964393065,7.606672751999987,2017-12-01
74,6,11,5.972226999999999,0.6001304911497802,5.488837724400017,2017-12-01
75,6,12,5.972226999999999,1.1170212093823342,6.639394200399986,2017-12-01
76,6,13,5.9444492,0.5177362608269932,7.394339248799995,2017-12-01
77,6,14,5.972226999999999,0.07360645761514471,0.6759449852000001,2017-12-01
78,6,17,5.972226999999999,1.0063542450294718,5.8644491360000055,2017-12-01
79,7,2,5.972226999999999,0.4243336250556363,6.478671849600004,2018-01-26
80,7,3,5.972226999999999,0.9488954827650228,7.064061206800004,2018-01-26
81,7,4,5.972226999999999,0.6170739843595263,6.043282612399999,2018-01-26
82,7,7,5.972226999999999,0.7820078433014446,6.074838193200009,2018-01-26
83,7,8,5.972226999999999,1.2876255415124342,7.0082833844,2018-01-26
84,7,9,5.888893599999999,0.4238746487922126,6.981783363200005,2018-01-26
85,7,10,5.972226999999999,1.4759034025156668,6.671116448000003,2018-01-26
86,7,11,5.972226999999999,0.6123835531201863,5.630948949200001,2018-01-26
87,7,12,5.972226999999999,0.3642289660201831,5.603115593599996,2018-01-26
88,7,13,5.972226999999999,0.4305905650418906,7.019394504399994,2018-01-26
89,7,14,5.972226999999999,0.3324170067875039,5.088726293200002,2018-01-26
90,7,21,5.861115799999999,0.04871782130138259,1.739056946799998,2018-01-26
91,8,2,5.972226999999999,0.6015958057331382,6.164782709599991,2018-01-26
92,8,3,5.972226999999999,0.8086826375706547,6.640060867599986,2018-01-26
93,8,4,5.972226999999999,1.008395591160457,4.583059222000004,2018-01-26
94,8,7,5.972226999999999,1.6283996084361567,7.055283422000001,2018-01-26
95,8,8,5.972226999999999,1.0084426841206735,7.0327834040000115,2018-01-26
96,8,9,5.9444492,1.7705945101072311,5.867782472000007,2018-01-26
97,8,10,5.972226999999999,0.9563812044350763,7.731339518400001,2018-01-26
98,8,11,5.972226999999999,0.5022167045266298,5.582726688399994,2018-01-26
99,8,12,5.972226999999999,0.5077608983749404,5.0864485136000015,2018-01-26
100,8,13,5.972226999999999,0.7315690408909646,6.2687827927999935,2018-01-26
101,8,14,5.916671400000001,0.18689251253264105,4.8293927523999995,2018-01-26
102,9,2,5.972226999999999,1.1656330296744526,6.516171879600002,2018-01-26
103,9,3,5.972226999999999,0.6283377549326657,4.884503907599997,2018-01-26
104,9,4,5.972226999999999,0.5828905863074388,6.431116256,2018-01-26
105,9,7,5.972226999999999,0.5561174319812869,7.197894647199993,2018-01-26
106,9,8,5.972226999999999,0.9295163646251688,5.965504772399999,2018-01-26
107,9,9,5.972226999999999,0.6830357716882491,6.083615978000011,2018-01-26
108,9,10,5.972226999999999,0.8896039555222299,5.052781819999995,2018-01-26
109,9,11,5.972226999999999,0.32320761223820466,6.844172142000003,2018-01-26
110,9,12,5.972226999999999,0.5346194710698448,5.510393297200008,2018-01-26
111,9,13,5.9444492,0.4777941056948588,5.224226401599996,2018-01-26
112,9,14,5.972226999999999,0.5020010027079489,5.0718373908,2018-01-26
113,10,2,5.972226999999999,0.8648567246970817,6.473949623599998,2018-01-27
114,10,3,5.972226999999999,1.0791373400635729,6.63078308240001,2018-01-27
115,10,4,5.972226999999999,0.8573162578605533,6.721116487999998,2018-01-27
116,10,7,5.972226999999999,0.8109111951094465,6.11744933840002,2018-01-27
117,10,8,5.972226999999999,0.669002423160958,5.876615812400005,2018-01-27
118,10,9,5.972226999999999,1.08376764155927,5.747004597600004,2018-01-27
119,10,10,5.972226999999999,1.3494810962939126,6.159893816799996,2018-01-27
120,10,11,5.972226999999999,1.1374973081089332,6.541560788800001,2018-01-27
121,10,12,5.972226999999999,0.3853480103580802,4.9967817752,2018-01-27
122,10,13,5.972226999999999,0.4629449190589129,5.032670692799997,2018-01-27
123,10,14,5.9444492,0.3643553010821645,4.8377260924000005,2018-01-27
124,11,1,5.972226999999999,0.7414545825143237,7.626839434799987,2018-01-27
125,11,2,5.972226999999999,0.8277718748999592,6.876949945999991,2018-01-27
126,11,3,5.9444492,0.08449051410415899,2.1488906080000003,2018-01-27
127,11,4,5.916671400000001,0.11782695958225695,1.7942792131999996,2018-01-27
128,11,5,5.972226999999999,1.0515933987815609,6.174727162000002,2018-01-27
129,11,7,5.972226999999999,0.16974824442745548,3.9006697871999974,2018-01-27
130,11,8,5.972226999999999,0.3198380460134585,6.563838584400006,2018-01-27
131,11,10,5.972226999999999,0.5012345286452292,6.072893747200001,2018-01-27
132,11,11,5.972226999999999,0.9385357626146468,6.258727229199995,2018-01-27
133,11,12,5.972226999999999,0.7771651663037743,5.867338027199986,2018-01-27
134,11,13,5.972226999999999,0.6895120897104725,6.892283291599983,2018-01-27
135,11,16,5.916671400000001,0.8291390898535637,5.827726884400006,2018-01-27
136,12,1,5.972226999999999,0.8260148735404188,6.975005580000008,2018-01-28
137,12,2,5.972226999999999,0.3640340130853263,4.537836963600005,2018-01-28
138,12,3,5.972226999999999,1.0803217346916727,7.222672444800017,2018-01-28
139,12,4,5.972226999999999,0.6187471692630832,5.850893569599999,2018-01-28
140,12,5,5.972226999999999,0.7713482370382941,7.008338939999992,2018-01-28
141,12,7,5.972226999999999,0.94803976761411,8.113617601999993,2018-01-28
142,12,8,5.972226999999999,1.3212966979175704,7.2286724496,2018-01-28
143,12,10,5.972226999999999,1.1147772077892444,6.966450017600006,2018-01-28
144,12,11,5.972226999999999,0.4158298181507932,6.032504825999991,2018-01-28
145,12,12,5.972226999999999,0.1543442974232671,4.620337029600001,2018-01-28
146,12,13,5.972226999999999,0.317267629452034,5.009615118799999,2018-01-28
147,12,16,5.972226999999999,0.4554411578454998,5.375782078400006,2018-01-28
148,13,1,5.972226999999999,1.2178319933450512,6.432894035199991,2018-04-13
149,13,2,5.972226999999999,0.95177318115324,6.540727454799995,2018-04-13
150,13,3,5.972226999999999,0.8837847449583395,8.377062257200002,2018-04-13
151,13,4,5.972226999999999,0.5472624287973249,6.474782957600017,2018-04-13
152,13,5,5.972226999999999,0.8935488820927376,5.907782504,2018-04-13
153,13,7,5.972226999999999,0.3711006341456097,7.904450767999999,2018-04-13
154,13,8,5.972226999999999,0.6830569948452626,7.026172287599988,2018-04-13
